COUNTY_ID,COUNTY,ARPS_CNT,LF_CNT,O_CNT,C_CNT,E_CNT,A_CNT,L_CNT,J_CNT,T_CNT,D_CNT,N_CNT,M_CNT,TC_CNT,FW_CNT,B_CNT,LFOT_CNT,UE_CNT,NLF_CNT,H_CNT,S_CNT,NLFOT_CNT,N15A_CNT,INFO_TIME
縣市代碼,縣市名稱,外僑居留人數總計,勞動力,公務人員,商務人員,工程師,會計師,律師,記者,教師,醫師,護理人員,傳教士,技工技匠,外籍勞工,船員,勞動力其他,失業,非勞動力,家務,就學,非勞動力其他,未滿十五歲者,資料時間
65000,新北市,106294,97288,0,656,343,2,5,6,1064,74,8,158,77,86895,11,7195,794,8466,3661,4639,166,540,"108Y07M"
63000,臺北市,64270,54991,1,2794,549,14,18,28,1573,107,8,215,29,38419,14,10759,463,7354,1685,5537,132,1925,"108Y07M"
68000,桃園市,121177,116916,0,118,218,1,0,1,303,48,1,70,56,107358,13,7808,921,3952,567,3299,86,309,"108Y07M"
66000,臺中市,108556,102220,0,576,312,2,3,0,877,71,7,269,91,96618,21,2524,849,5833,2571,3060,202,503,"108Y07M"
67000,臺南市,63773,60255,0,82,163,1,3,1,385,30,2,68,52,57344,50,1544,530,3337,1038,2253,46,181,"108Y07M"
64000,高雄市,68332,61607,0,346,437,1,0,0,625,71,1,161,34,57220,228,2069,414,6342,2493,3784,65,383,"108Y07M"
10002,宜蘭縣,12916,12221,0,15,9,0,0,0,73,10,1,29,7,11875,0,177,25,678,496,172,10,17,"108Y07M"
10004,新竹縣,32231,29999,0,133,288,1,2,0,232,11,0,48,20,28272,0,571,421,2053,805,1205,43,179,"108Y07M"
10005,苗栗縣,22186,21314,0,22,53,1,0,0,58,6,1,15,3,20423,0,265,467,831,412,376,43,41,"108Y07M"
10007,彰化縣,54939,52349,0,14,5,0,0,0,111,11,0,25,6,51484,0,555,138,2555,1453,1078,24,35,"108Y07M"
10008,南投縣,13576,12714,0,11,4,0,0,0,51,4,0,23,18,12108,0,284,211,842,418,409,15,20,"108Y07M"
10009,雲林縣,20321,19199,0,19,30,0,1,0,48,6,1,20,24,18197,0,642,211,1070,470,568,32,52,"108Y07M"
10010,嘉義縣,14207,12380,0,11,6,0,0,0,16,7,0,21,14,12112,20,110,63,1804,593,1192,19,23,"108Y07M"
10013,屏東縣,16698,15167,0,17,12,0,0,0,54,11,0,56,9,14647,1,244,116,1490,1005,478,7,41,"108Y07M"
10014,臺東縣,2659,2477,0,15,3,0,1,0,38,0,1,19,2,2196,28,97,77,159,134,11,14,23,"108Y07M"
10015,花蓮縣,6738,6231,0,11,5,0,0,0,54,15,1,25,5,5558,0,300,257,489,74,402,13,18,"108Y07M"
10016,澎湖縣,2792,2754,0,4,0,0,0,0,13,0,0,2,1,2652,17,14,51,38,20,17,1,0,"108Y07M"
10017,基隆市,6863,6026,0,28,7,0,0,0,47,4,0,5,2,5481,20,180,252,820,244,559,17,17,"108Y07M"
10018,新竹市,17046,14291,0,141,567,1,1,0,312,9,0,90,6,12215,0,903,46,2430,805,1606,19,325,"108Y07M"
10020,嘉義市,3754,3457,0,15,12,0,0,0,67,3,0,25,6,3176,0,80,73,271,141,120,10,26,"108Y07M"
09020,金門縣,1102,1056,0,2,1,0,0,0,7,0,0,2,1,966,53,11,13,45,16,28,1,1,"108Y07M"
09007,連江縣,234,228,0,0,0,0,0,0,0,0,0,0,0,182,28,5,13,6,6,0,0,0,"108Y07M"
