COUNTY_ID,COUNTY,ARPS_CNT,LF_CNT,O_CNT,C_CNT,E_CNT,A_CNT,L_CNT,J_CNT,T_CNT,D_CNT,N_CNT,M_CNT,TC_CNT,FW_CNT,B_CNT,LFOT_CNT,UE_CNT,NLF_CNT,H_CNT,S_CNT,NLFOT_CNT,N15A_CNT,INFO_TIME
縣市代碼,縣市名稱,外僑居留人數總計,勞動力,公務人員,商務人員,工程師,會計師,律師,記者,教師,醫師,護理人員,傳教士,技工技匠,外籍勞工,船員,勞動力其他,失業,非勞動力,家務,就學,非勞動力其他,未滿十五歲者,資料時間
65000,新北市,106923,96534,0,644,335,3,5,7,1246,67,8,173,71,86088,16,7026,845,9745,3891,5782,72,644,"108Y03M"
63000,臺北市,69882,57592,2,3070,589,11,22,29,2079,114,9,247,31,38498,10,12264,617,9531,1986,7466,79,2759,"108Y03M"
68000,桃園市,119580,114797,0,136,239,1,0,0,394,47,1,70,58,104808,15,7999,1029,4422,570,3834,18,361,"108Y03M"
66000,臺中市,108571,100614,0,613,305,3,3,0,1018,76,5,300,96,94722,27,2522,924,7383,2689,4629,65,574,"108Y03M"
67000,臺南市,63279,59013,0,70,149,0,2,2,422,32,1,74,50,56092,48,1568,503,4076,1084,2975,17,190,"108Y03M"
64000,高雄市,68971,60842,0,387,442,1,0,0,777,75,1,180,30,56195,226,2043,485,7669,2528,5106,35,460,"108Y03M"
10002,宜蘭縣,13129,12304,0,14,7,0,0,0,92,10,1,32,6,11924,0,193,25,804,499,297,8,21,"108Y03M"
10004,新竹縣,32066,29889,0,135,269,0,2,0,287,10,0,43,19,28064,0,618,442,1992,821,1161,10,185,"108Y03M"
10005,苗栗縣,21472,20591,0,23,53,1,0,0,71,5,2,17,4,19727,0,246,442,843,431,409,3,38,"108Y03M"
10007,彰化縣,54181,51232,0,14,5,0,0,0,138,8,0,28,6,50373,0,536,124,2901,1436,1461,4,48,"108Y03M"
10008,南投縣,13446,12453,0,15,7,0,0,0,71,5,0,24,17,11839,0,272,203,972,424,540,8,21,"108Y03M"
10009,雲林縣,20140,18635,0,23,30,0,0,0,68,5,1,22,21,17660,0,587,218,1406,499,902,5,99,"108Y03M"
10010,嘉義縣,14412,12232,0,11,9,0,0,0,38,6,0,21,13,11951,20,102,61,2155,601,1551,3,25,"108Y03M"
10013,屏東縣,16656,14892,0,16,14,0,0,0,66,8,0,51,10,14374,2,244,107,1727,1004,716,7,37,"108Y03M"
10014,臺東縣,2685,2493,0,12,2,0,1,0,64,0,0,20,2,2181,27,93,91,171,141,18,12,21,"108Y03M"
10015,花蓮縣,7263,6407,0,15,7,1,0,0,75,12,2,30,3,5546,0,363,353,832,77,741,14,24,"108Y03M"
10016,澎湖縣,2751,2698,0,2,0,0,0,0,16,0,0,1,1,2587,21,24,46,50,19,30,1,3,"108Y03M"
10017,基隆市,6795,5839,0,24,6,0,0,0,51,3,0,7,2,5305,13,189,239,940,255,670,15,16,"108Y03M"
10018,新竹市,17959,14530,0,155,549,2,1,0,399,9,0,103,5,12338,0,914,55,3025,870,2152,3,404,"108Y03M"
10020,嘉義市,3847,3466,0,15,13,0,0,0,78,3,0,33,5,3173,0,85,61,344,145,194,5,37,"108Y03M"
09020,金門縣,1179,1118,0,2,5,0,0,0,39,0,0,3,2,988,51,16,12,59,18,40,1,2,"108Y03M"
09007,連江縣,229,223,0,0,0,0,0,0,2,0,0,0,0,183,23,4,11,6,6,0,0,0,"108Y03M"
