COUNTY_ID,COUNTY,ARPS_CNT,LF_CNT,O_CNT,C_CNT,E_CNT,A_CNT,L_CNT,J_CNT,T_CNT,D_CNT,N_CNT,M_CNT,TC_CNT,FW_CNT,B_CNT,LFOT_CNT,UE_CNT,NLF_CNT,H_CNT,S_CNT,NLFOT_CNT,N15A_CNT,INFO_TIME
縣市代碼,縣市名稱,外僑居留人數總計,勞動力,公務人員,商務人員,工程師,會計師,律師,記者,教師,醫師,護理人員,傳教士,技工技匠,外籍勞工,船員,勞動力其他,失業,非勞動力,家務,就學,非勞動力其他,未滿十五歲者,資料時間
65000,新北市,102323,92881,1,605,297,3,6,6,1128,62,8,154,66,83688,13,6129,715,8890,4036,4792,62,552,"107Y06M"
63000,臺北市,64203,53230,0,2903,546,14,16,22,1710,102,10,279,28,36563,4,10644,389,8563,1942,6549,72,2410,"107Y06M"
68000,桃園市,116949,112989,0,132,209,2,0,0,353,41,1,75,63,103908,14,7701,490,3653,553,3086,14,307,"107Y06M"
66000,臺中市,104449,97468,0,556,277,3,4,0,897,75,5,291,92,92402,21,2274,571,6490,2606,3824,60,491,"107Y06M"
67000,臺南市,60502,56862,0,64,155,0,3,2,383,34,2,70,41,54417,47,1342,302,3478,1071,2385,22,162,"107Y06M"
64000,高雄市,65645,58995,0,373,421,1,0,0,693,63,1,166,40,54802,224,1811,400,6242,2546,3666,30,408,"107Y06M"
10002,宜蘭縣,12696,11943,0,9,8,0,0,0,78,8,0,27,7,11626,0,154,26,738,479,251,8,15,"107Y06M"
10004,新竹縣,31950,30241,0,142,251,0,2,0,253,8,0,44,11,28613,0,529,388,1531,848,671,12,178,"107Y06M"
10005,苗栗縣,21503,20763,0,18,54,0,0,0,70,5,2,14,2,19982,0,252,364,699,505,192,2,41,"107Y06M"
10007,彰化縣,52548,49929,0,12,4,0,0,0,138,8,0,30,9,49090,0,502,136,2584,1384,1197,3,35,"107Y06M"
10008,南投縣,12420,11502,0,16,5,0,0,0,58,2,0,18,18,11096,0,203,86,902,439,457,6,16,"107Y06M"
10009,雲林縣,19004,17422,0,24,42,0,0,0,62,4,0,23,17,16619,0,403,228,1481,583,893,5,101,"107Y06M"
10010,嘉義縣,13468,11731,0,10,6,0,0,0,32,4,0,22,15,11502,13,92,35,1719,562,1154,3,18,"107Y06M"
10013,屏東縣,15609,13912,0,12,11,0,0,0,64,10,0,52,10,13396,3,254,100,1660,1030,623,7,37,"107Y06M"
10014,臺東縣,2627,2425,0,13,3,0,1,0,49,1,0,19,3,2171,29,76,60,188,150,28,10,14,"107Y06M"
10015,花蓮縣,6915,6103,0,14,4,0,0,0,69,10,2,29,5,5378,0,308,284,786,81,691,14,26,"107Y06M"
10016,澎湖縣,2820,2773,0,2,0,0,0,0,17,0,0,1,1,2666,26,20,40,46,23,22,1,1,"107Y06M"
10017,基隆市,6344,5559,0,27,10,0,0,0,49,4,0,7,2,5069,12,175,204,767,270,481,16,18,"107Y06M"
10018,新竹市,16375,13436,0,151,525,2,1,0,353,10,1,108,6,11420,0,822,37,2584,848,1733,3,355,"107Y06M"
10020,嘉義市,3681,3325,0,15,11,0,0,0,71,5,0,26,8,3066,0,82,41,337,146,188,3,19,"107Y06M"
09020,金門縣,1102,1044,0,6,4,0,0,0,11,0,0,3,0,921,58,32,9,57,16,41,0,1,"107Y06M"
09007,連江縣,228,220,0,0,0,0,0,0,0,0,0,0,0,175,30,3,12,8,8,0,0,0,"107Y06M"
