COUNTY_ID,COUNTY,ARPS_CNT,LF_CNT,O_CNT,C_CNT,E_CNT,A_CNT,L_CNT,J_CNT,T_CNT,D_CNT,N_CNT,M_CNT,TC_CNT,FW_CNT,B_CNT,LFOT_CNT,UE_CNT,NLF_CNT,H_CNT,S_CNT,NLFOT_CNT,N15A_CNT,INFO_TIME
縣市代碼,縣市名稱,外僑居留人數總計,勞動力,公務人員,商務人員,工程師,會計師,律師,記者,教師,醫師,護理人員,傳教士,技工技匠,外籍勞工,船員,勞動力其他,失業,非勞動力,家務,就學,非勞動力其他,未滿十五歲者,資料時間
65000,新北市,112181,101132,0,731,367,5,4,7,1285,80,6,190,73,88593,10,8284,1497,10377,3759,6472,146,672,"108Y10M"
63000,臺北市,73227,60360,2,3175,596,13,19,27,2059,127,9,225,30,38966,14,13609,1489,9574,1988,7447,139,3293,"108Y10M"
68000,桃園市,123898,119066,1,127,220,2,0,1,394,42,1,77,51,108106,11,8399,1634,4428,605,3787,36,404,"108Y10M"
66000,臺中市,111430,103066,0,628,355,2,2,0,1093,82,6,289,92,96464,23,2808,1222,7661,2697,4810,154,703,"108Y10M"
67000,臺南市,65712,60983,0,84,176,1,4,1,448,32,2,68,52,57634,44,1629,808,4504,1103,3358,43,225,"108Y10M"
64000,高雄市,72154,62743,0,389,469,1,0,0,792,78,1,169,29,57647,215,2261,692,8872,2638,6196,38,539,"108Y10M"
10002,宜蘭縣,13503,12609,0,13,9,0,0,0,95,7,1,32,6,12208,0,212,26,870,526,335,9,24,"108Y10M"
10004,新竹縣,32738,30313,0,139,304,1,2,0,310,11,0,48,19,28374,0,600,505,2182,823,1344,15,243,"108Y10M"
10005,苗栗縣,22545,21584,0,24,54,1,0,0,78,6,1,17,3,20620,0,308,472,915,419,471,25,46,"108Y10M"
10007,彰化縣,55972,52984,0,12,8,0,0,0,129,13,0,27,8,51985,0,599,203,2937,1522,1409,6,51,"108Y10M"
10008,南投縣,14117,13042,0,11,5,0,0,0,72,4,0,22,17,12254,0,308,349,1057,444,599,14,18,"108Y10M"
10009,雲林縣,21123,19618,0,23,31,0,1,0,73,6,1,19,25,18519,0,723,197,1390,475,872,43,115,"108Y10M"
10010,嘉義縣,15128,12702,0,11,6,0,0,0,34,5,0,21,15,12378,21,126,85,2401,628,1753,20,25,"108Y10M"
10013,屏東縣,17171,15274,0,16,14,0,0,0,63,10,0,53,9,14697,1,284,127,1850,1045,798,7,47,"108Y10M"
10014,臺東縣,2747,2537,0,18,3,0,1,0,65,0,1,19,2,2202,22,107,97,184,145,23,16,26,"108Y10M"
10015,花蓮縣,7361,6504,0,14,8,0,0,0,76,11,1,26,4,5536,0,387,441,834,76,740,18,23,"108Y10M"
10016,澎湖縣,2884,2837,0,4,0,0,0,0,15,0,0,2,1,2726,16,17,56,45,21,23,1,2,"108Y10M"
10017,基隆市,7240,6107,0,28,5,0,0,0,54,5,0,5,2,5530,23,178,277,1111,260,829,22,22,"108Y10M"
10018,新竹市,18471,14913,0,153,599,2,1,0,416,9,0,86,6,12384,0,1028,229,3090,922,2157,11,468,"108Y10M"
10020,嘉義市,3914,3554,0,14,15,0,0,0,82,3,0,32,7,3225,0,90,86,331,142,181,8,29,"108Y10M"
09020,金門縣,1201,1138,0,3,5,0,0,0,15,0,0,3,1,981,53,40,37,62,18,43,1,1,"108Y10M"
09007,連江縣,257,253,0,0,0,0,0,0,0,0,0,0,0,204,29,6,14,4,4,0,0,0,"108Y10M"
