COUNTY_ID,COUNTY,ARPS_CNT,LF_CNT,O_CNT,C_CNT,E_CNT,A_CNT,L_CNT,J_CNT,T_CNT,D_CNT,N_CNT,M_CNT,TC_CNT,FW_CNT,B_CNT,LFOT_CNT,UE_CNT,NLF_CNT,H_CNT,S_CNT,NLFOT_CNT,N15A_CNT,INFO_TIME
縣市代碼,縣市名稱,外僑居留人數總計,勞動力,公務人員,商務人員,工程師,會計師,律師,記者,教師,醫師,護理人員,傳教士,技工技匠,外籍勞工,船員,勞動力其他,失業,非勞動力,家務,就學,非勞動力其他,未滿十五歲者,資料時間
65000,新北市,103881,94539,0,623,320,3,6,5,1138,58,9,149,69,85163,21,6261,714,8733,4080,4591,62,609,"107Y08M"
63000,臺北市,65779,54922,0,2988,538,14,18,21,1981,103,10,263,31,37607,6,10956,386,7631,2079,5475,77,3226,"107Y08M"
68000,桃園市,117317,113887,0,135,212,2,0,0,361,50,1,69,61,104806,12,7662,516,3097,574,2508,15,333,"107Y08M"
66000,臺中市,105737,99633,0,582,298,3,4,0,979,75,4,285,95,94197,27,2354,730,5472,2694,2714,64,632,"107Y08M"
67000,臺南市,61290,57995,0,73,144,0,1,1,379,33,1,72,43,55491,44,1378,335,3130,1101,2012,17,165,"107Y08M"
64000,高雄市,66471,59844,0,370,422,1,0,0,762,76,1,155,35,55487,245,1938,352,6149,2572,3546,31,478,"107Y08M"
10002,宜蘭縣,12804,12058,0,11,6,0,0,0,83,8,0,29,7,11725,0,163,26,729,488,233,8,17,"107Y08M"
10004,新竹縣,32147,30338,0,154,263,0,2,0,262,10,0,42,17,28653,0,545,390,1604,854,740,10,205,"107Y08M"
10005,苗栗縣,21475,20757,0,20,58,0,0,0,70,6,2,16,2,19942,0,256,385,680,496,183,1,38,"107Y08M"
10007,彰化縣,52905,50748,0,9,7,0,0,0,120,7,0,28,8,49922,0,513,134,2120,1405,713,2,37,"107Y08M"
10008,南投縣,12564,11717,0,17,5,0,0,0,64,2,0,24,19,11287,0,212,87,830,435,387,8,17,"107Y08M"
10009,雲林縣,19158,17796,0,23,38,0,0,0,55,4,0,20,17,16966,0,426,247,1250,569,677,4,112,"107Y08M"
10010,嘉義縣,13804,12019,0,9,6,0,0,0,37,5,0,23,14,11778,13,94,40,1760,575,1180,5,25,"107Y08M"
10013,屏東縣,15683,14179,0,14,14,0,0,0,64,10,0,47,10,13658,5,245,112,1470,1047,416,7,34,"107Y08M"
10014,臺東縣,2639,2449,0,14,2,0,1,0,66,1,0,22,3,2166,29,85,60,167,143,15,9,23,"107Y08M"
10015,花蓮縣,6800,6200,0,12,5,1,0,0,64,12,3,27,5,5529,0,314,228,571,79,479,13,29,"107Y08M"
10016,澎湖縣,2823,2785,0,1,0,0,0,0,18,0,0,1,0,2677,24,19,45,37,21,15,1,1,"107Y08M"
10017,基隆市,6434,5715,0,27,10,0,0,0,56,4,0,7,2,5206,13,175,215,703,269,418,16,16,"107Y08M"
10018,新竹市,16669,13854,0,158,550,2,1,0,393,10,1,107,4,11726,0,862,40,2373,889,1481,3,442,"107Y08M"
10020,嘉義市,3662,3388,0,14,13,0,0,0,79,7,0,26,9,3115,0,85,40,251,136,112,3,23,"107Y08M"
09020,金門縣,1099,1047,0,4,1,0,0,0,36,0,0,2,0,926,50,19,9,51,18,33,0,1,"107Y08M"
09007,連江縣,236,229,0,0,0,0,0,0,0,0,0,0,0,183,31,3,12,7,7,0,0,0,"107Y08M"
