COUNTY_ID,COUNTY,ARPS_CNT,LF_CNT,O_CNT,C_CNT,E_CNT,A_CNT,L_CNT,J_CNT,T_CNT,D_CNT,N_CNT,M_CNT,TC_CNT,FW_CNT,B_CNT,LFOT_CNT,UE_CNT,NLF_CNT,H_CNT,S_CNT,NLFOT_CNT,N15A_CNT,INFO_TIME
縣市代碼,縣市名稱,外僑居留人數總計,勞動力,公務人員,商務人員,工程師,會計師,律師,記者,教師,醫師,護理人員,傳教士,技工技匠,外籍勞工,船員,勞動力其他,失業,非勞動力,家務,就學,非勞動力其他,未滿十五歲者,資料時間
65000,新北市,106511,97098,0,652,340,3,5,6,1173,64,8,176,70,86541,19,7211,830,8836,3736,4946,154,577,"108Y06M"
63000,臺北市,65751,55233,2,2795,567,12,20,26,1696,104,9,228,33,37952,11,11261,517,8193,1778,6293,122,2325,"108Y06M"
68000,桃園市,121004,116541,0,122,243,1,0,0,369,44,0,74,56,106637,15,7981,999,4091,587,3429,75,372,"108Y06M"
66000,臺中市,108692,101800,0,584,326,2,3,0,914,73,6,271,91,96128,26,2492,884,6347,2626,3547,174,545,"108Y06M"
67000,臺南市,63987,60060,0,82,159,2,0,1,400,28,1,67,53,57144,48,1567,508,3740,1076,2621,43,187,"108Y06M"
64000,高雄市,68512,61218,0,372,442,1,0,0,677,74,1,181,29,56688,235,2051,467,6879,2552,4266,61,415,"108Y06M"
10002,宜蘭縣,12970,12215,0,13,8,0,0,0,81,10,1,30,8,11855,0,183,26,734,511,214,9,21,"108Y06M"
10004,新竹縣,32410,30101,0,146,280,1,2,0,272,11,0,46,16,28289,0,596,442,2111,835,1238,38,198,"108Y06M"
10005,苗栗縣,22345,21443,0,21,50,1,0,0,67,2,2,17,3,20548,0,252,480,860,430,393,37,42,"108Y06M"
10007,彰化縣,54796,52087,0,10,2,0,0,0,132,11,0,28,6,51211,0,553,134,2664,1448,1195,21,45,"108Y06M"
10008,南投縣,13486,12592,0,13,3,0,0,0,65,3,0,22,19,11970,0,287,210,873,417,446,10,21,"108Y06M"
10009,雲林縣,20453,19141,0,21,33,0,0,0,58,6,1,21,22,18117,0,636,226,1205,473,709,23,107,"108Y06M"
10010,嘉義縣,14218,12296,0,10,7,0,0,0,25,6,0,23,15,12008,21,107,74,1899,597,1292,10,23,"108Y06M"
10013,屏東縣,16781,15078,0,17,13,0,0,0,57,9,0,55,9,14553,2,245,118,1661,1015,638,8,42,"108Y06M"
10014,臺東縣,2629,2437,0,14,3,0,1,0,50,0,1,18,2,2147,27,95,79,171,142,15,14,21,"108Y06M"
10015,花蓮縣,6929,6309,0,11,5,0,0,0,64,14,2,25,5,5570,0,325,288,601,75,512,14,19,"108Y06M"
10016,澎湖縣,2775,2730,0,3,0,0,0,0,16,0,0,2,1,2620,20,19,49,43,20,22,1,2,"108Y06M"
10017,基隆市,6817,5934,0,25,7,0,0,0,51,4,0,6,2,5399,15,181,244,868,249,602,17,15,"108Y06M"
10018,新竹市,17402,14348,0,150,557,2,1,0,331,8,0,86,6,12219,0,940,48,2693,840,1839,14,361,"108Y06M"
10020,嘉義市,3774,3444,0,14,11,0,0,0,76,4,0,27,5,3155,0,83,69,305,140,157,8,25,"108Y06M"
09020,金門縣,1126,1066,0,2,3,0,0,0,24,0,0,3,1,955,50,13,15,59,16,42,1,1,"108Y06M"
09007,連江縣,234,228,0,0,0,0,0,0,1,0,0,0,0,179,29,5,14,6,6,0,0,0,"108Y06M"
