COUNTY_ID,COUNTY,ARPS_CNT,LF_CNT,O_CNT,C_CNT,E_CNT,A_CNT,L_CNT,J_CNT,T_CNT,D_CNT,N_CNT,M_CNT,TC_CNT,FW_CNT,B_CNT,LFOT_CNT,UE_CNT,NLF_CNT,H_CNT,S_CNT,NLFOT_CNT,N15A_CNT,INFO_TIME
縣市代碼,縣市名稱,外僑居留人數總計,勞動力,公務人員,商務人員,工程師,會計師,律師,記者,教師,醫師,護理人員,傳教士,技工技匠,外籍勞工,船員,勞動力其他,失業,非勞動力,家務,就學,非勞動力其他,未滿十五歲者,資料時間
65000,新北市,102333,93732,1,621,308,4,7,5,1011,61,10,146,68,84802,19,5959,710,8112,3965,4084,63,489,"107Y07M"
63000,臺北市,62836,53518,0,2968,551,11,17,25,1616,102,10,255,31,37521,5,10032,374,7257,1820,5366,71,2061,"107Y07M"
68000,桃園市,116754,113358,0,145,215,2,0,0,311,47,0,72,62,104543,13,7478,470,3109,537,2556,16,287,"107Y07M"
66000,臺中市,104436,98551,0,567,284,2,5,0,836,70,4,279,91,93470,26,2310,607,5426,2576,2791,59,459,"107Y07M"
67000,臺南市,60557,57509,0,72,143,0,1,1,336,32,1,68,45,55130,46,1332,302,2901,1065,1817,19,147,"107Y07M"
64000,高雄市,65282,59518,0,382,441,1,0,0,634,70,1,158,41,55455,227,1806,302,5412,2484,2898,30,352,"107Y07M"
10002,宜蘭縣,12737,12039,0,10,8,0,0,0,67,7,0,25,8,11745,0,147,22,689,484,197,8,9,"107Y07M"
10004,新竹縣,31977,30270,0,148,253,0,1,0,233,11,0,43,12,28677,0,509,383,1541,826,703,12,166,"107Y07M"
10005,苗栗縣,21540,20816,0,23,59,0,0,0,51,7,2,16,2,20032,0,253,371,682,497,184,1,42,"107Y07M"
10007,彰化縣,52598,50466,0,10,7,0,0,0,115,5,0,26,8,49682,0,485,128,2101,1358,741,2,31,"107Y07M"
10008,南投縣,12441,11644,0,15,4,0,0,0,56,2,0,24,18,11242,0,203,80,783,436,340,7,14,"107Y07M"
10009,雲林縣,18880,17604,0,26,39,0,0,0,39,4,0,23,15,16840,0,387,231,1227,566,656,5,49,"107Y07M"
10010,嘉義縣,13399,11917,0,8,5,0,0,0,32,4,0,21,15,11699,12,88,33,1459,564,890,5,23,"107Y07M"
10013,屏東縣,15568,14082,0,13,12,0,0,0,58,9,0,49,11,13577,4,244,105,1460,1033,422,5,26,"107Y07M"
10014,臺東縣,2583,2395,0,14,2,0,1,0,32,1,0,18,3,2170,29,80,45,173,143,20,10,15,"107Y07M"
10015,花蓮縣,6661,6093,0,9,4,1,0,0,55,10,1,26,5,5494,0,291,197,546,77,453,16,22,"107Y07M"
10016,澎湖縣,2811,2772,0,1,0,0,0,0,11,0,0,1,0,2673,26,16,44,39,22,16,1,0,"107Y07M"
10017,基隆市,6348,5654,0,25,9,0,0,0,45,5,0,6,2,5162,13,180,207,678,254,407,17,16,"107Y07M"
10018,新竹市,16136,13624,0,160,530,2,1,0,321,11,1,91,5,11636,0,832,34,2224,796,1425,3,288,"107Y07M"
10020,嘉義市,3684,3382,0,14,12,0,0,0,70,5,0,26,8,3125,0,84,38,281,143,135,3,21,"107Y07M"
09020,金門縣,1053,1009,0,3,2,0,0,0,6,0,0,2,0,916,54,18,8,43,16,27,0,1,"107Y07M"
09007,連江縣,230,223,0,0,0,0,0,0,0,0,0,0,0,178,30,3,12,7,7,0,0,0,"107Y07M"
