COUNTY_ID,COUNTY,ARPS_CNT,LF_CNT,O_CNT,C_CNT,E_CNT,A_CNT,L_CNT,J_CNT,T_CNT,D_CNT,N_CNT,M_CNT,TC_CNT,FW_CNT,B_CNT,LFOT_CNT,UE_CNT,NLF_CNT,H_CNT,S_CNT,NLFOT_CNT,N15A_CNT,INFO_TIME
縣市代碼,縣市名稱,外僑居留人數總計,勞動力,公務人員,商務人員,工程師,會計師,律師,記者,教師,醫師,護理人員,傳教士,技工技匠,外籍勞工,船員,勞動力其他,失業,非勞動力,家務,就學,非勞動力其他,未滿十五歲者,資料時間
65000,新北市,111279,100469,0,717,355,5,6,6,1281,75,6,178,74,88254,10,8132,1370,10138,3770,6229,139,672,"108Y09M"
63000,臺北市,72727,60000,1,3157,597,14,17,29,2047,120,9,234,30,38852,11,13530,1352,9485,1975,7383,127,3242,"108Y09M"
68000,桃園市,123840,118996,1,138,225,1,0,1,379,43,1,80,55,108096,13,8376,1587,4436,609,3793,34,408,"108Y09M"
66000,臺中市,111387,103110,0,622,347,2,2,0,1102,83,7,291,89,96556,27,2774,1208,7581,2707,4720,154,696,"108Y09M"
67000,臺南市,65229,60633,0,80,171,1,4,1,443,30,2,68,54,57324,45,1628,782,4375,1118,3220,37,221,"108Y09M"
64000,高雄市,72068,62866,0,386,470,1,0,0,794,76,1,177,30,57754,223,2252,702,8676,2658,5979,39,526,"108Y09M"
10002,宜蘭縣,13414,12526,0,12,11,0,0,0,93,9,1,33,7,12128,0,205,27,865,528,330,7,23,"108Y09M"
10004,新竹縣,32484,30221,0,140,298,1,2,0,294,11,0,47,19,28301,0,602,506,2017,822,1183,12,246,"108Y09M"
10005,苗栗縣,22385,21412,0,25,58,1,0,0,73,7,1,16,3,20461,0,294,473,929,423,483,23,44,"108Y09M"
10007,彰化縣,55905,52916,0,13,7,0,0,0,131,14,0,25,8,51948,0,588,182,2938,1511,1421,6,51,"108Y09M"
10008,南投縣,14025,12947,0,13,4,0,0,0,70,4,0,23,17,12271,0,305,240,1058,442,603,13,20,"108Y09M"
10009,雲林縣,20992,19496,0,22,30,0,1,0,71,6,1,21,24,18413,0,713,194,1384,475,864,45,112,"108Y09M"
10010,嘉義縣,15030,12668,0,10,6,0,0,0,35,7,0,24,15,12355,21,110,85,2335,612,1702,21,27,"108Y09M"
10013,屏東縣,17144,15243,0,15,15,0,0,0,60,11,0,47,9,14687,1,269,129,1856,1044,806,6,45,"108Y09M"
10014,臺東縣,2732,2528,0,15,2,0,1,0,68,0,1,20,2,2198,26,103,92,179,143,21,15,25,"108Y09M"
10015,花蓮縣,7393,6539,0,14,6,1,0,0,77,14,2,23,5,5584,0,386,427,830,76,738,16,24,"108Y09M"
10016,澎湖縣,2868,2818,0,4,0,0,0,0,14,0,0,2,0,2708,17,18,55,48,21,24,3,2,"108Y09M"
10017,基隆市,7093,6085,0,27,5,0,0,0,55,5,0,7,2,5517,23,183,261,991,255,717,19,17,"108Y09M"
10018,新竹市,18289,14801,0,140,582,2,1,0,413,9,0,88,6,12301,0,1028,231,3027,905,2110,12,461,"108Y09M"
10020,嘉義市,3886,3517,0,15,15,0,0,0,82,3,0,31,6,3198,0,84,83,336,141,184,11,33,"108Y09M"
09020,金門縣,1183,1124,0,3,5,0,0,0,13,0,0,3,1,971,53,38,37,59,18,40,1,0,"108Y09M"
09007,連江縣,258,253,0,0,0,0,0,0,0,0,0,0,0,203,29,6,15,5,5,0,0,0,"108Y09M"
