COUNTY_ID,COUNTY,ARPS_CNT,LF_CNT,O_CNT,C_CNT,E_CNT,A_CNT,L_CNT,J_CNT,T_CNT,D_CNT,N_CNT,M_CNT,TC_CNT,FW_CNT,B_CNT,LFOT_CNT,UE_CNT,NLF_CNT,H_CNT,S_CNT,NLFOT_CNT,N15A_CNT,INFO_TIME
縣市代碼,縣市名稱,外僑居留人數總計,勞動力,公務人員,商務人員,工程師,會計師,律師,記者,教師,醫師,護理人員,傳教士,技工技匠,外籍勞工,船員,勞動力其他,失業,非勞動力,家務,就學,非勞動力其他,未滿十五歲者,資料時間
65000,新北市,97620,87968,0,645,254,3,5,3,1149,65,6,168,59,79320,2,5694,595,9052,4351,4647,54,600,"106Y05M"
63000,臺北市,66595,53946,0,3214,516,9,19,28,2125,97,15,323,28,36884,5,10288,395,9510,2227,7221,62,3139,"106Y05M"
68000,桃園市,110495,106937,0,129,177,1,0,0,363,37,1,79,50,98436,12,7566,86,3226,486,2731,9,332,"106Y05M"
66000,臺中市,95705,88311,0,569,273,2,3,0,960,57,4,307,98,83595,14,1899,530,6842,2764,4026,52,552,"106Y05M"
67000,臺南市,58384,55063,0,82,136,0,1,2,405,25,3,79,31,52678,45,1350,226,3138,1161,1960,17,183,"106Y05M"
64000,高雄市,61436,54736,0,444,456,1,0,0,789,78,1,190,36,50814,223,1543,161,6213,2755,3428,30,487,"106Y05M"
10002,宜蘭縣,12267,11526,0,5,6,0,0,0,97,10,1,35,8,11188,0,141,35,725,459,262,4,16,"106Y05M"
10004,新竹縣,28841,27371,0,124,204,0,1,0,253,13,0,57,12,25876,0,551,280,1299,886,407,6,171,"106Y05M"
10005,苗栗縣,20559,19767,0,19,56,0,0,0,64,6,2,15,2,19151,0,211,241,752,651,99,2,40,"106Y05M"
10007,彰化縣,49123,46687,0,11,7,0,0,0,150,7,0,18,12,45851,0,474,157,2395,1342,1051,2,41,"106Y05M"
10008,南投縣,11806,10900,0,12,6,0,0,0,70,1,0,19,15,10541,0,178,58,888,491,390,7,18,"106Y05M"
10009,雲林縣,17699,16128,0,16,46,0,1,0,66,3,0,23,8,15431,0,291,243,1439,641,796,2,132,"106Y05M"
10010,嘉義縣,11899,10442,0,8,6,0,1,0,48,5,0,17,13,10212,12,87,33,1442,536,904,2,15,"106Y05M"
10013,屏東縣,14481,12766,0,15,7,0,0,0,72,11,0,48,8,12269,5,275,56,1675,1036,633,6,40,"106Y05M"
10014,臺東縣,2726,2459,0,11,3,0,0,0,50,2,1,25,1,2203,27,83,53,250,164,76,10,17,"106Y05M"
10015,花蓮縣,6859,5940,0,11,3,1,0,0,70,14,3,24,5,5372,0,285,152,890,96,781,13,29,"106Y05M"
10016,澎湖縣,2645,2587,0,1,0,0,0,0,18,0,0,3,1,2475,26,16,47,58,35,23,0,0,"106Y05M"
10017,基隆市,5931,5256,0,28,13,0,0,0,57,4,0,11,2,4822,27,134,158,655,326,316,13,20,"106Y05M"
10018,新竹市,16124,12976,0,163,487,1,0,0,420,7,1,96,5,11017,1,756,22,2707,904,1802,1,441,"106Y05M"
10020,嘉義市,3516,3150,0,14,9,0,0,0,77,2,0,25,9,2923,0,65,26,360,159,199,2,6,"106Y05M"
09020,金門縣,1050,918,0,7,0,0,0,0,12,0,0,3,0,811,54,20,11,131,18,113,0,1,"106Y05M"
09007,連江縣,220,211,0,0,0,0,0,0,1,0,0,0,0,168,25,5,12,9,9,0,0,0,"106Y05M"
