COUNTY_ID,COUNTY,ARPS_CNT,LF_CNT,O_CNT,C_CNT,E_CNT,A_CNT,L_CNT,J_CNT,T_CNT,D_CNT,N_CNT,M_CNT,TC_CNT,FW_CNT,B_CNT,LFOT_CNT,UE_CNT,NLF_CNT,H_CNT,S_CNT,NLFOT_CNT,N15A_CNT,INFO_TIME
縣市代碼,縣市名稱,外僑居留人數總計,勞動力,公務人員,商務人員,工程師,會計師,律師,記者,教師,醫師,護理人員,傳教士,技工技匠,外籍勞工,船員,勞動力其他,失業,非勞動力,家務,就學,非勞動力其他,未滿十五歲者,資料時間
65000,新北市,107237,96660,0,654,330,3,6,10,1253,63,7,174,73,85850,20,7372,845,9929,3802,6008,119,648,"108Y05M"
63000,臺北市,69448,56755,2,2889,592,16,20,31,2074,109,9,235,30,37814,10,12307,617,9669,1991,7569,109,3024,"108Y05M"
68000,桃園市,120262,115352,0,121,250,1,0,0,399,50,1,68,57,105239,15,8119,1032,4544,580,3913,51,366,"108Y05M"
66000,臺中市,109288,101159,0,600,338,3,3,0,1062,70,5,299,92,95177,26,2536,948,7488,2696,4668,124,641,"108Y05M"
67000,臺南市,63928,59410,0,70,159,0,2,2,438,31,1,70,53,56445,47,1582,510,4317,1108,3175,34,201,"108Y05M"
64000,高雄市,69100,60829,0,372,447,1,0,0,795,73,1,177,34,56142,237,2065,485,7757,2556,5150,51,514,"108Y05M"
10002,宜蘭縣,13055,12200,0,13,11,0,0,0,97,11,1,33,6,11800,0,199,29,832,516,307,9,23,"108Y05M"
10004,新竹縣,32362,29898,0,133,273,1,2,0,295,9,0,46,16,28077,0,598,448,2247,857,1363,27,217,"108Y05M"
10005,苗栗縣,21920,21015,0,23,57,1,0,0,79,7,2,15,3,20122,0,247,459,863,433,405,25,42,"108Y05M"
10007,彰化縣,54557,51530,0,11,5,0,0,0,137,10,0,27,6,50653,0,558,123,2978,1463,1499,16,49,"108Y05M"
10008,南投縣,13503,12516,0,13,6,0,0,0,73,4,0,24,19,11889,0,282,206,967,428,530,9,20,"108Y05M"
10009,雲林縣,20349,18866,0,18,33,0,0,0,68,6,1,22,23,17844,0,620,231,1377,472,895,10,106,"108Y05M"
10010,嘉義縣,14433,12228,0,11,9,0,0,0,36,7,0,19,12,11944,21,102,67,2183,594,1586,3,22,"108Y05M"
10013,屏東縣,16674,14899,0,14,14,0,0,0,65,10,0,54,9,14374,2,240,117,1733,1009,716,8,42,"108Y05M"
10014,臺東縣,2646,2456,0,14,3,0,1,0,66,0,0,20,2,2143,24,92,91,168,140,17,11,22,"108Y05M"
10015,花蓮縣,7183,6354,0,15,3,1,0,0,75,15,2,26,4,5509,0,343,361,804,75,716,13,25,"108Y05M"
10016,澎湖縣,2741,2688,0,3,0,0,0,0,17,0,0,1,0,2573,20,22,52,51,20,30,1,2,"108Y05M"
10017,基隆市,6839,5882,0,22,5,0,0,0,55,3,0,6,2,5338,15,186,250,940,256,670,14,17,"108Y05M"
10018,新竹市,17741,14274,0,136,569,1,1,0,422,9,0,99,4,12056,0,923,54,3033,889,2139,5,434,"108Y05M"
10020,嘉義市,3810,3439,0,14,14,0,0,0,82,4,0,27,5,3133,1,88,71,339,143,191,5,32,"108Y05M"
09020,金門縣,1172,1100,0,2,7,0,0,0,32,0,0,3,2,976,50,15,13,70,18,51,1,2,"108Y05M"
09007,連江縣,234,228,0,0,0,0,0,0,2,0,0,0,0,178,29,5,14,6,6,0,0,0,"108Y05M"
