COUNTY_ID,COUNTY,ARPS_CNT,LF_CNT,O_CNT,C_CNT,E_CNT,A_CNT,L_CNT,J_CNT,T_CNT,D_CNT,N_CNT,M_CNT,TC_CNT,FW_CNT,B_CNT,LFOT_CNT,UE_CNT,NLF_CNT,H_CNT,S_CNT,NLFOT_CNT,N15A_CNT,INFO_TIME
縣市代碼,縣市名稱,外僑居留人數總計,勞動力,公務人員,商務人員,工程師,會計師,律師,記者,教師,醫師,護理人員,傳教士,技工技匠,外籍勞工,船員,勞動力其他,失業,非勞動力,家務,就學,非勞動力其他,未滿十五歲者,資料時間
65000,新北市,108086,97206,0,635,323,3,5,8,1243,61,8,177,67,86833,17,6918,908,10206,4061,6077,68,674,"107Y11M"
63000,臺北市,70957,57674,0,3070,591,11,22,27,2108,103,12,260,26,38464,9,12393,578,9890,2102,7710,78,3393,"107Y11M"
68000,桃園市,120966,115930,0,138,250,1,0,0,378,45,1,74,58,106016,12,7983,974,4657,578,4063,16,379,"107Y11M"
66000,臺中市,109968,101690,0,607,317,2,2,0,1071,76,5,306,91,95816,23,2517,857,7627,2728,4833,66,651,"107Y11M"
67000,臺南市,63531,59103,0,69,164,0,2,2,422,34,1,72,45,56299,46,1455,492,4253,1105,3131,17,175,"107Y11M"
64000,高雄市,69808,61336,0,377,443,1,0,0,803,81,1,176,36,56612,229,2035,542,7937,2564,5338,35,535,"107Y11M"
10002,宜蘭縣,13316,12442,0,12,5,0,0,0,93,8,1,28,7,12076,0,184,28,851,498,346,7,23,"107Y11M"
10004,新竹縣,32650,30362,0,146,262,0,2,0,301,10,0,45,21,28531,0,595,449,2071,838,1222,11,217,"107Y11M"
10005,苗栗縣,21894,20951,0,22,53,1,0,0,74,7,2,18,2,20092,0,255,425,902,459,441,2,41,"107Y11M"
10007,彰化縣,54682,51683,0,8,7,0,0,0,141,10,0,28,7,50819,0,529,134,2954,1430,1523,1,45,"107Y11M"
10008,南投縣,13112,12094,0,18,6,0,0,0,73,4,0,24,18,11525,0,238,188,1000,434,558,8,18,"107Y11M"
10009,雲林縣,20044,18412,0,19,30,0,1,0,67,4,1,21,18,17521,0,492,238,1515,529,983,3,117,"107Y11M"
10010,嘉義縣,14508,12239,0,11,5,0,0,0,42,6,0,23,14,11964,12,106,56,2245,596,1645,4,24,"107Y11M"
10013,屏東縣,16477,14632,0,16,15,0,0,0,65,8,0,55,11,14094,2,262,104,1811,1045,760,6,34,"107Y11M"
10014,臺東縣,2756,2556,0,16,2,0,1,0,64,0,0,23,3,2256,25,91,75,177,142,24,11,23,"107Y11M"
10015,花蓮縣,7338,6415,0,14,4,1,0,0,72,13,3,28,4,5617,0,357,302,895,74,806,15,28,"107Y11M"
10016,澎湖縣,2908,2851,0,1,0,1,0,0,19,0,0,2,1,2739,24,20,44,55,22,32,1,2,"107Y11M"
10017,基隆市,6743,5795,0,24,8,0,0,0,59,4,0,8,2,5266,14,184,226,931,263,652,16,17,"107Y11M"
10018,新竹市,18250,14623,0,164,570,2,1,0,408,9,1,115,4,12410,0,893,46,3160,912,2246,2,467,"107Y11M"
10020,嘉義市,3855,3465,0,13,14,0,0,0,75,8,0,31,7,3190,0,80,47,357,141,213,3,33,"107Y11M"
09020,金門縣,1147,1073,0,3,1,0,0,0,37,0,0,2,0,944,56,19,11,73,19,54,0,1,"107Y11M"
09007,連江縣,242,236,0,0,0,0,0,0,2,0,0,0,0,188,30,4,12,6,6,0,0,0,"107Y11M"
